LMT Date,LMT Time,Latitude,Longitude,Elevation
2013/02/09,6:00:43,-34.2804649,18.8332969,378.71
2013/02/09,9:01:24,-34.2779472,18.8485494,378.34
2013/02/09,12:01:17,-34.2722229,18.8655458,843.14
2013/02/09,15:01:02,-34.2670467,18.8683244,844.14
2013/02/09,18:01:08,-34.2672090,18.8677319,783.96
2013/02/09,21:00:43,-34.2591339,18.8801593,1033.37
2013/02/10,0:00:43,-34.2565674,18.8831274,907.83
2013/02/10,3:00:44,-34.2545424,18.8841497,862.86
2013/02/10,6:00:43,-34.2307923,18.8857966,1268.45
2013/02/10,9:00:43,-34.2229441,18.8667391,697.62
2013/02/10,12:01:02,-34.2156784,18.8452603,524.24
2013/02/10,15:01:04,-34.2162052,18.8426550,523.66
2013/02/10,18:01:38,-34.2137606,18.8452697,447.65
2013/02/10,21:00:44,-34.2129708,18.8420723,323.96
2013/02/11,0:00:43,-34.2136397,18.8431044,385.56
2013/02/11,6:00:43,-34.2112189,18.8449198,467.51
2013/02/11,9:00:43,-34.2073460,18.8457871,562.34
2013/02/11,12:00:43,-34.2012262,18.8379358,605.89
2013/02/11,15:00:43,-34.2012086,18.8379115,608.75
2013/02/11,18:00:43,-34.1866415,18.8416563,451.56
2013/02/11,21:02:08,-34.1829561,18.8277226,450.14
2013/02/12,0:00:43,-34.1830498,18.8293962,296.01
2013/02/12,3:03:06,-34.1844172,18.8275365,295.16
2013/02/12,6:00:43,-34.1842882,18.8263730,294.87
2013/02/12,9:00:43,-34.1923794,18.8286276,167.71
2013/02/12,21:00:43,-34.2043277,18.8432825,654.69
2013/02/13,3:02:21,-34.1928220,18.8290367,131.03
2013/02/13,6:00:43,-34.1916684,18.8294168,223.3
2013/02/13,9:01:02,-34.1893832,18.8278554,336.62
2013/02/13,15:01:44,-34.1893654,18.8280673,348.44
2013/02/13,21:00:43,-34.1890912,18.8277637,355.84
2013/02/14,0:01:14,-34.1890736,18.8279560,351.6
2013/02/14,3:00:44,-34.1890720,18.8279319,351.85
2013/02/14,6:02:35,-34.1885455,18.8259974,420.03
2013/02/14,9:00:43,-34.1879349,18.8309692,356.03
2013/02/14,12:00:43,-34.1839466,18.8265091,288.36
2013/02/14,15:00:44,-34.1847997,18.8252320,200.65
2013/02/14,18:01:50,-34.1820701,18.8290065,199.73
2013/02/14,21:00:43,-34.1833072,18.8323499,421.27
2013/02/15,0:00:43,-34.1833019,18.8323569,418.58
2013/02/15,3:00:44,-34.1887200,18.8313267,347.04
2013/02/15,6:01:02,-34.1961876,18.8412074,355.56
2013/02/15,9:01:09,-34.1962998,18.8411322,358.61
2013/02/15,12:00:43,-34.1962001,18.8411700,349.97
2013/02/15,15:00:59,-34.1972441,18.8428392,400.17
2013/02/15,18:00:43,-34.1961892,18.8360091,312.6
2013/02/15,21:01:09,-34.1993296,18.8317194,347.95
2013/02/16,0:00:43,-34.1992511,18.8284405,214.87
2013/02/16,3:01:09,-34.1992120,18.8282815,230.15
2013/02/16,6:00:43,-34.1961370,18.8253556,100.5
2013/02/16,9:00:47,-34.1918994,18.8235649,59.24
2013/02/16,18:00:54,-34.1822590,18.8345301,90.55
2013/02/16,21:01:13,-34.1878754,18.8432770,412.02
2013/02/17,3:00:43,-34.1906552,18.8479504,390.51
2013/02/17,6:01:01,-34.1961183,18.8359633,325.96
2013/02/17,9:00:43,-34.1911321,18.8472466,435.43
2013/02/17,12:01:14,-34.1906428,18.8494818,421.01
2013/02/17,15:01:33,-34.1905967,18.8495502,421.41
2013/02/18,0:00:43,-34.1928289,18.8565118,416.38
2013/02/18,3:00:38,-34.1965724,18.8537920,531.16
2013/02/18,6:00:43,-34.1991184,18.8482599,699.11
2013/02/18,9:00:43,-34.2025812,18.8522763,607.09
2013/02/18,12:01:37,-34.2025367,18.8535892,568.09
2013/02/18,15:00:37,-34.1907981,18.8462122,384.97
2013/02/18,18:00:55,-34.2040402,18.8393440,683.82
2013/02/18,21:01:03,-34.2010521,18.8260595,68.56
2013/02/19,0:01:08,-34.1974996,18.8252447,164.52
2013/02/19,3:02:17,-34.1973760,18.8252372,165.13
2013/02/19,6:00:43,-34.1914286,18.8225292,73.83
2013/02/19,9:00:44,-34.1827221,18.8300714,335.3
2013/02/19,15:00:43,-34.1918573,18.8389289,252.95
2013/02/19,18:01:14,-34.1963768,18.8399353,358.49
2013/02/19,21:02:33,-34.1923703,18.8336142,357.81
2013/02/20,0:01:30,-34.1959374,18.8325945,364.38
2013/02/20,3:00:50,-34.1954022,18.8331237,364.59
2013/02/20,6:01:30,-34.1936790,18.8318861,275.81
2013/02/20,9:02:01,-34.1936829,18.8293593,83
2013/02/20,15:01:56,-34.1934258,18.8267577,82.27
2013/02/20,21:00:45,-34.1965912,18.8270753,175.81
2013/02/21,0:00:43,-34.1965977,18.8317869,325.98
2013/02/21,3:01:28,-34.1966559,18.8319451,323.6
2013/02/21,6:02:02,-34.1963798,18.8311162,281.5
2013/02/21,9:00:45,-34.1991687,18.8350995,489.85
2013/02/21,15:02:41,-34.2068037,18.8397431,604.59
2013/02/21,18:01:15,-34.2126303,18.8332755,55.83
2013/02/21,21:00:46,-34.2245216,18.8399571,81.19
2013/02/22,0:01:02,-34.2221629,18.8420729,200.91
2013/02/22,3:01:55,-34.2230713,18.8441536,200.35
2013/02/22,6:01:33,-34.2228361,18.8437660,286.71
2013/02/22,9:00:46,-34.2110444,18.8477494,526.22
2013/02/22,12:00:43,-34.2085207,18.8450687,511.16
2013/02/22,15:01:27,-34.2176877,18.8451983,520.12
2013/02/22,18:02:02,-34.2143516,18.8369844,577.08
2013/02/22,21:01:02,-34.2150234,18.8414924,424.8
