LMT Date,LMT Time,Latitude,Longitude
2014/2/19,15:00:00,-33.3039433,19.5016950
2014/2/19,18:00:00,-33.3039400,19.5017267
2014/2/19,21:00:00,-33.3051733,19.5008917
2014/2/20,00:00:00,-33.3042450,19.5019050
2014/2/20,06:00:00,-33.3023483,19.4978067
2014/2/20,09:00:00,-33.3024150,19.4977400
2014/2/20,15:00:00,-33.3022833,19.4976833
2014/2/20,18:00:00,-33.3023800,19.4978200
2014/2/20,21:00:00,-33.3132183,19.4907650
2014/2/21,00:00:00,-33.3445583,19.4884100
2014/2/21,03:00:00,-33.3485533,19.4963717
2014/2/21,06:00:00,-33.3443567,19.4895033
2014/2/21,09:00:00,-33.3443850,19.4894267
2014/2/21,12:00:00,-33.3442800,19.4894317
2014/2/21,18:00:00,-33.3445200,19.4887000
2014/2/21,21:00:00,-33.3466900,19.4793517
2014/2/22,00:00:00,-33.3125917,19.4806067
2014/2/22,03:00:00,-33.3022850,19.4977167
2014/2/22,06:00:00,-33.3022883,19.4977233
2014/2/22,09:00:00,-33.3022933,19.4976517
2014/2/22,12:00:00,-33.3024467,19.4976850
2014/2/22,15:00:00,-33.3023167,19.4977883
2014/2/22,18:00:00,-33.3023933,19.4977383
2014/2/22,21:00:00,-33.3040750,19.5018017
2014/2/23,00:00:00,-33.2873967,19.4884500
2014/2/23,03:00:00,-33.2769150,19.4770867
2014/2/23,06:00:00,-33.2744350,19.4791883
2014/2/23,09:00:00,-33.2743983,19.4792233
2014/2/23,12:00:00,-33.2743467,19.4790917
2014/2/23,15:00:00,-33.2744300,19.4791817
2014/2/23,18:00:00,-33.2764200,19.4706350
2014/2/23,21:00:00,-33.2813983,19.4515083
2014/2/24,00:00:00,-33.2843217,19.4566950
2014/2/24,03:00:00,-33.2848750,19.4571467
2014/2/24,06:00:00,-33.2816100,19.4482117
2014/2/24,09:00:00,-33.2786800,19.4464900
2014/2/24,12:00:00,-33.2757483,19.4468250
2014/2/24,15:00:00,-33.2755617,19.4470267
2014/2/24,18:00:00,-33.2770367,19.4437000
2014/2/24,21:00:00,-33.2701367,19.4423900
2014/2/25,00:00:00,-33.2585783,19.4444817
2014/2/25,03:00:00,-33.2270183,19.4276167
2014/2/25,06:00:00,-33.2022067,19.4281950
2014/2/25,09:00:00,-33.2003717,19.4302733
2014/2/25,12:00:00,-33.2009217,19.4302250
2014/2/25,15:00:00,-33.2008583,19.4303317
2014/2/25,18:00:00,-33.2024300,19.4282550
2014/2/25,21:00:00,-33.1902100,19.4231200
2014/2/26,00:00:00,-33.1757167,19.4075717
2014/2/26,03:00:00,-33.1785983,19.4053833
2014/2/26,06:00:00,-33.1834883,19.4025883
2014/2/26,09:00:00,-33.1835067,19.4025500
2014/2/26,12:00:00,-33.1832283,19.4027267
2014/2/26,15:00:00,-33.1836750,19.4020083
2014/2/26,18:00:00,-33.1839000,19.4021233
2014/2/26,21:00:00,-33.1841050,19.4021367
2014/2/27,00:00:00,-33.1841517,19.4020250
2014/2/27,03:00:00,-33.1841167,19.4021233
2014/2/27,06:00:00,-33.1840817,19.4020883
2014/2/27,09:00:00,-33.1841367,19.4022767
2014/2/27,12:00:00,-33.1841083,19.4023200
2014/2/27,15:00:00,-33.1841417,19.4023350
2014/2/27,18:00:00,-33.1836700,19.4020467
2014/2/27,21:00:00,-33.1728717,19.3923550
2014/2/28,00:00:00,-33.1606383,19.3749850
2014/2/28,03:00:00,-33.1550517,19.3708733
2014/2/28,06:00:00,-33.1500183,19.3663683
2014/2/28,09:00:00,-33.1466383,19.3668783
2014/2/28,15:00:00,-33.1444483,19.3645950
2014/2/28,18:00:00,-33.1436083,19.3643883
2014/2/28,21:00:00,-33.1435800,19.3528067
2014/3/1,00:00:00,-33.1228500,19.3475967
2014/3/1,03:00:00,-33.1188250,19.3456050
2014/3/1,06:00:00,-33.1142950,19.3577133
2014/3/1,09:00:00,-33.1144267,19.3575467
2014/3/1,12:00:00,-33.1144933,19.3574050
2014/3/1,15:00:00,-33.1143567,19.3574300
2014/3/1,18:00:00,-33.1144583,19.3576717
2014/3/1,21:00:00,-33.1143450,19.3577567
2014/3/2,00:00:00,-33.1143383,19.3576867
2014/3/2,00:00:00,-33.1143383,19.3576867
2014/3/2,03:00:00,-33.1143217,19.3577133
2014/3/2,03:00:00,-33.1143217,19.3577133
2014/3/2,06:00:00,-33.1148433,19.3578967
2014/3/2,06:00:00,-33.1148433,19.3578967
2014/3/2,09:00:00,-33.1147683,19.3578567
2014/3/2,09:00:00,-33.1147683,19.3578567
2014/3/2,12:00:00,-33.1148433,19.3578683
2014/3/2,12:00:00,-33.1148433,19.3578683
2014/3/2,18:00:00,-33.1150383,19.3579683
2014/3/2,18:00:00,-33.1150383,19.3579683
2014/3/2,21:00:00,-33.1144017,19.3576233
2014/3/2,21:00:00,-33.1144017,19.3576233
2014/3/3,00:00:00,-33.1218417,19.3475167
2014/3/3,03:00:00,-33.1229583,19.3472717
2014/3/3,06:00:00,-33.1408550,19.3493450
2014/3/3,09:00:00,-33.1473833,19.3501550
2014/3/3,12:00:00,-33.1474050,19.3502417
2014/3/3,15:00:00,-33.1473783,19.3503583
2014/3/3,18:00:00,-33.1473467,19.3503733
2014/3/3,21:00:00,-33.1457267,19.3601533
2014/3/4,00:00:00,-33.1476033,19.3672950
2014/3/4,03:00:00,-33.1539250,19.3747250
2014/3/4,06:00:00,-33.1623217,19.3755983
2014/3/4,12:00:00,-33.1598250,19.3813617
2014/3/4,15:00:00,-33.1607417,19.3761967
2014/3/4,18:00:00,-33.1640750,19.3821950
2014/3/4,21:00:00,-33.1659500,19.3652083
2014/3/5,00:00:00,-33.1540833,19.3725650
2014/3/5,03:00:00,-33.1409417,19.3595183
2014/3/5,06:00:00,-33.1474433,19.3660183
2014/3/5,09:00:00,-33.1474383,19.3661233
2014/3/5,12:00:00,-33.1475917,19.3662033
2014/3/5,15:00:00,-33.1472850,19.3662967
2014/3/5,18:00:00,-33.1475467,19.3661667
2014/3/6,00:00:00,-33.1475367,19.3660333
2014/3/6,03:00:00,-33.1474967,19.3670067
2014/3/6,06:00:00,-33.1494317,19.3657083
2014/3/6,09:00:00,-33.1474100,19.3661467
2014/3/6,12:00:00,-33.1475400,19.3661017
2014/3/6,18:00:00,-33.1472150,19.3668367
2014/3/6,21:00:00,-33.1496500,19.3662967
2014/3/7,00:00:00,-33.1381267,19.3456733
2014/3/7,03:00:00,-33.1138250,19.3581683
2014/3/7,06:00:00,-33.1187367,19.3592233
2014/3/7,09:00:00,-33.1189100,19.3589033
2014/3/7,12:00:00,-33.1187917,19.3589967
2014/3/7,15:00:00,-33.1187983,19.3589267
2014/3/7,18:00:00,-33.1190017,19.3590100
2014/3/7,21:00:00,-33.1091133,19.3529400
2014/3/8,00:00:00,-33.1142033,19.3587567
2014/3/8,03:00:00,-33.1014233,19.3774717
2014/3/8,06:00:00,-33.1009683,19.3768717
2014/3/8,09:00:00,-33.0969117,19.3777533
2014/3/8,12:00:00,-33.0970117,19.3779633
2014/3/8,15:00:00,-33.0995583,19.3769167
2014/3/8,18:00:00,-33.0995867,19.3769467
2014/3/8,21:00:00,-33.1009100,19.3768367
2014/3/9,00:00:00,-33.1009433,19.3766633
2014/3/9,03:00:00,-33.0962183,19.3853017
2014/3/9,06:00:00,-33.0805550,19.3989217
2014/3/9,09:00:00,-33.0743967,19.4062783
2014/3/9,12:00:00,-33.0743450,19.4063567
2014/3/9,18:00:00,-33.0739500,19.4069033
2014/3/9,21:00:00,-33.0766783,19.3877717
2014/3/10,00:00:00,-33.0556417,19.3761900
2014/3/10,03:00:00,-33.0444367,19.4054117
2014/3/10,09:00:00,-33.0191083,19.4052867
2014/3/10,21:00:00,-33.0133017,19.4218250
2014/3/11,00:00:00,-33.0099467,19.4308717
2014/3/11,03:00:00,-33.0043817,19.4531283
2014/3/11,06:00:00,-33.0045700,19.4756683
2014/3/11,09:00:00,-33.0075533,19.4759083
2014/3/11,12:00:00,-33.0087200,19.4747117
2014/3/11,15:00:00,-33.0086383,19.4747750
2014/3/11,18:00:00,-33.0086417,19.4747683
2014/3/11,21:00:00,-33.0172333,19.4718750
2014/3/12,00:00:00,-33.0312217,19.4779300
2014/3/12,03:00:00,-33.0248300,19.4613600
2014/3/12,06:00:00,-33.0109467,19.4271950
2014/3/12,09:00:00,-33.0128800,19.4221100
2014/3/12,12:00:00,-33.0131300,19.4221200
2014/3/12,15:00:00,-33.0132933,19.4222250
2014/3/12,18:00:00,-33.0132417,19.4221617
2014/3/12,21:00:00,-33.0064983,19.4184900
2014/3/13,00:00:00,-33.0058817,19.4178500
2014/3/13,06:00:00,-33.0283700,19.3911900
2014/3/13,09:00:00,-33.0284867,19.3913183
2014/3/13,15:00:00,-33.0286917,19.3912417
2014/3/13,18:00:00,-33.0284233,19.3910350
2014/3/13,21:00:00,-33.0282767,19.3911717
2014/3/14,00:00:00,-33.0282750,19.3911617
2014/3/14,03:00:00,-33.0286750,19.3910017
2014/3/14,06:00:00,-33.0283083,19.3914100
2014/3/14,09:00:00,-33.0283583,19.3914517
2014/3/14,12:00:00,-33.0286850,19.3911417
2014/3/14,15:00:00,-33.0283850,19.3910517
2014/3/14,18:00:00,-33.0280383,19.3919867
2014/3/14,21:00:00,-33.0271917,19.3950200
2014/3/15,00:00:00,-33.0271933,19.3953550
2014/3/15,03:00:00,-33.0273300,19.3954567
2014/3/15,06:00:00,-33.0276033,19.3955050
2014/3/15,09:00:00,-33.0274633,19.3957600
2014/3/15,12:00:00,-33.0275450,19.3952200
2014/3/15,15:00:00,-33.0275183,19.3954550
2014/3/15,18:00:00,-33.0275383,19.3954250
2014/3/15,21:00:00,-33.0305167,19.4019117
2014/3/16,00:00:00,-33.0317783,19.3978233
2014/3/16,03:00:00,-33.0322483,19.3965633
2014/3/16,06:00:00,-33.0262650,19.3679367
2014/3/16,09:00:00,-33.0251600,19.3490683
2014/3/16,12:00:00,-33.0252967,19.3490567
2014/3/16,15:00:00,-33.0252750,19.3490800
2014/3/16,18:00:00,-33.0252483,19.3489933
2014/3/16,21:00:00,-33.0354500,19.3433317
2014/3/17,00:00:00,-33.0347950,19.3402950
2014/3/17,03:00:00,-33.0346183,19.3402267
2014/3/17,06:00:00,-33.0356367,19.3421067
2014/3/17,09:00:00,-33.0489483,19.3460600
2014/3/17,12:00:00,-33.0492583,19.3458517
2014/3/17,15:00:00,-33.0492200,19.3458783
2014/3/17,18:00:00,-33.0491683,19.3464467
2014/3/17,21:00:00,-33.0520283,19.3597817
2014/3/18,00:00:00,-33.0329467,19.3841217
2014/3/18,03:00:00,-33.0236617,19.3907817
2014/3/18,06:00:00,-33.0185533,19.4048433
2014/3/18,12:00:00,-33.0184567,19.4069250
2014/3/18,15:00:00,-33.0185567,19.4068600
2014/3/18,18:00:00,-33.0180233,19.4090233
2014/3/18,21:00:00,-33.0073133,19.4184550
2014/3/19,00:00:00,-33.0023033,19.4274950
2014/3/19,03:00:00,-32.9979467,19.4623917
2014/3/19,06:00:00,-33.0083117,19.4761267
2014/3/19,09:00:00,-33.0083650,19.4758917
2014/3/19,12:00:00,-33.0238350,19.4889083
2014/3/19,18:00:00,-33.0109567,19.4739017
2014/3/19,21:00:00,-33.0064300,19.4406217
2014/3/20,00:00:00,-33.0063817,19.4190150
2014/3/20,03:00:00,-33.0003383,19.4239117
2014/3/20,06:00:00,-32.9991467,19.4525133
2014/3/20,09:00:00,-32.9994417,19.4613133
2014/3/20,15:00:00,-33.0140267,19.4711133
2014/3/20,18:00:00,-33.0004683,19.4670417
2014/3/20,21:00:00,-32.9962550,19.4841050
2014/3/21,00:00:00,-32.9957283,19.4841033
2014/3/21,03:00:00,-32.9954983,19.4852317
2014/3/21,09:00:00,-32.9955133,19.4843117
2014/3/21,18:00:00,-32.9957133,19.4842633
2014/3/21,21:00:00,-32.9962833,19.4927617
2014/3/22,00:00:00,-32.9935600,19.5007067
2014/3/22,03:00:00,-32.9784350,19.5109933
2014/3/22,06:00:00,-32.9706900,19.5021383
2014/3/22,09:00:00,-32.9706367,19.5020933
2014/3/22,12:00:00,-32.9711433,19.5029500
2014/3/22,15:00:00,-32.9712567,19.5028083
2014/3/22,18:00:00,-32.9686217,19.4922350
2014/3/22,21:00:00,-32.9583683,19.4901667
2014/3/23,00:00:00,-32.9602217,19.4916217
2014/3/23,03:00:00,-32.9594800,19.4915133
2014/3/23,06:00:00,-32.9595250,19.4915783
2014/3/23,09:00:00,-32.9595217,19.4915650
2014/3/23,12:00:00,-32.9595000,19.4916067
2014/3/23,15:00:00,-32.9595067,19.4917650
2014/3/23,18:00:00,-32.9594983,19.4915567
2014/3/23,21:00:00,-32.9597100,19.4914933
2014/3/24,00:00:00,-32.9597633,19.4915167
2014/3/24,03:00:00,-32.9594533,19.4915283
2014/3/24,06:00:00,-32.9593833,19.4916483
2014/3/24,09:00:00,-32.9594167,19.4915233
2014/3/24,12:00:00,-32.9594117,19.4915550
2014/3/24,15:00:00,-32.9593717,19.4915600
2014/3/24,18:00:00,-32.9593683,19.4914967
2014/3/24,21:00:00,-32.9593850,19.4915717
2014/3/25,00:00:00,-32.9593300,19.4915883
2014/3/25,06:00:00,-32.9594650,19.4915350
2014/3/25,09:00:00,-32.9556600,19.4870500
2014/3/25,12:00:00,-32.9433417,19.4882000
2014/3/25,15:00:00,-32.9387500,19.4804017
2014/3/25,18:00:00,-32.9353617,19.4722900
2014/3/25,21:00:00,-32.9286100,19.4941767
2014/3/26,00:00:00,-32.9286300,19.4940633
2014/3/26,03:00:00,-32.9038283,19.5183167
2014/3/26,06:00:00,-32.8624767,19.5142800
2014/3/26,09:00:00,-32.8536333,19.5064517
2014/3/26,12:00:00,-32.8394450,19.4996683
2014/3/26,15:00:00,-32.8345017,19.4938533
2014/3/26,18:00:00,-32.8326667,19.4884800
2014/3/26,21:00:00,-32.8155167,19.4616650
2014/3/27,03:00:00,-32.8287217,19.4357533
2014/3/27,06:00:00,-32.8300233,19.4345367
2014/3/27,09:00:00,-32.8378367,19.4287450
2014/3/27,12:00:00,-32.8397317,19.4288550
2014/3/27,15:00:00,-32.8396817,19.4289600
2014/3/27,18:00:00,-32.8331983,19.4260033
2014/3/27,21:00:00,-32.8512517,19.4064883
2014/3/28,00:00:00,-32.8634567,19.3730133
2014/3/28,03:00:00,-32.8628767,19.3519850
2014/3/28,06:00:00,-32.8503400,19.3456317
2014/3/28,09:00:00,-32.8433833,19.3504950
2014/3/28,12:00:00,-32.8424583,19.3507300
2014/3/28,15:00:00,-32.8424550,19.3507700
2014/3/28,18:00:00,-32.8424567,19.3507650
2014/3/28,21:00:00,-32.8319933,19.3420483
2014/3/29,00:00:00,-32.8391850,19.3436567
2014/3/29,03:00:00,-32.8430300,19.3374233
2014/3/29,06:00:00,-32.8521167,19.3495483
2014/3/29,09:00:00,-32.8638100,19.3748317
2014/3/29,12:00:00,-32.8639617,19.3775450
2014/3/29,15:00:00,-32.8639833,19.3774400
2014/3/29,18:00:00,-32.8699000,19.3756733
2014/3/29,21:00:00,-32.8980800,19.3871467
2014/3/30,00:00:00,-32.9343367,19.4046900
2014/3/30,03:00:00,-32.9522283,19.4381683
2014/3/30,06:00:00,-32.9562633,19.4316717
2014/3/30,09:00:00,-32.9562350,19.4316083
2014/3/30,12:00:00,-32.9562400,19.4316750
2014/3/30,15:00:00,-32.9563733,19.4312000
2014/3/30,18:00:00,-32.9572500,19.4323350
2014/3/30,21:00:00,-32.9635167,19.4183233
2014/3/31,00:00:00,-32.9681967,19.3956267
2014/3/31,03:00:00,-32.9605300,19.3787867
2014/3/31,06:00:00,-32.9576367,19.3789400
2014/3/31,09:00:00,-32.9574667,19.3788450
2014/3/31,12:00:00,-32.9537517,19.3799417
2014/3/31,15:00:00,-32.9488883,19.3773667
2014/3/31,18:00:00,-32.9408067,19.3758633
2014/3/31,21:00:00,-32.9541850,19.3786367
2014/4/1,00:00:00,-32.9541467,19.3787250
2014/4/1,03:00:00,-32.9541100,19.3787133
2014/4/1,09:00:00,-32.9540067,19.3782667
2014/4/1,12:00:00,-32.9539700,19.3783150
2014/4/1,15:00:00,-32.9540017,19.3787133
2014/4/1,21:00:00,-32.9539867,19.3787633
2014/4/2,00:00:00,-32.9539967,19.3787217
2014/4/2,03:00:00,-32.9540100,19.3788000
2014/4/2,06:00:00,-32.9539917,19.3787250
2014/4/2,09:00:00,-32.9539933,19.3787783
2014/4/2,12:00:00,-32.9542367,19.3787283
2014/4/2,15:00:00,-32.9540833,19.3787600
2014/4/2,18:00:00,-32.9558233,19.3790767
2014/4/2,21:00:00,-32.9584267,19.3783517
2014/4/3,00:00:00,-32.9615783,19.3783367
2014/4/3,03:00:00,-32.9570967,19.3800200
2014/4/3,06:00:00,-32.9570617,19.3800200
2014/4/3,09:00:00,-32.9580600,19.3788117
2014/4/3,12:00:00,-32.9558850,19.3754300
2014/4/3,15:00:00,-32.9512483,19.3706750
2014/4/3,18:00:00,-32.9583450,19.3675717
2014/4/3,21:00:00,-32.9561833,19.3670133
2014/4/4,00:00:00,-32.9561950,19.3669867
2014/4/4,03:00:00,-32.9561783,19.3670083
2014/4/4,06:00:00,-32.9562767,19.3669917
2014/4/4,09:00:00,-32.9563383,19.3669000
2014/4/4,12:00:00,-32.9561883,19.3667617
2014/4/4,15:00:00,-32.9562567,19.3666367
2014/4/4,18:00:00,-32.9562033,19.3670650
2014/4/4,21:00:00,-32.9562150,19.3670250
2014/4/5,00:00:00,-32.9563433,19.3669917
2014/4/5,03:00:00,-32.9562783,19.3669467
2014/4/5,06:00:00,-32.9562767,19.3669050
2014/4/5,09:00:00,-32.9566100,19.3670233
2014/4/5,18:00:00,-32.9579667,19.3671683
2014/4/5,21:00:00,-32.9581167,19.3670250
2014/4/6,00:00:00,-32.9581200,19.3671100
2014/4/6,03:00:00,-32.9580500,19.3670767
2014/4/6,06:00:00,-32.9580400,19.3670217
2014/4/6,09:00:00,-32.9580833,19.3670383
2014/4/6,12:00:00,-32.9578133,19.3672017
2014/4/6,15:00:00,-32.9557633,19.3657467
2014/4/6,18:00:00,-32.9557017,19.3657350
2014/4/6,21:00:00,-32.9576700,19.3502683
2014/4/7,00:00:00,-32.9488150,19.3444950
2014/4/7,03:00:00,-32.9513417,19.3334317
2014/4/7,06:00:00,-32.9627850,19.3336533
2014/4/7,09:00:00,-32.9641833,19.3382583
2014/4/7,12:00:00,-32.9639600,19.3394300
2014/4/7,15:00:00,-32.9655917,19.3384917
2014/4/7,18:00:00,-32.9655133,19.3365850
2014/4/7,21:00:00,-32.9795617,19.3305567
2014/4/8,00:00:00,-32.9912533,19.3361633
2014/4/8,03:00:00,-32.9897067,19.3551383
2014/4/8,06:00:00,-32.9841217,19.3510817
2014/4/8,09:00:00,-32.9841433,19.3510333
2014/4/8,12:00:00,-32.9841117,19.3510833
2014/4/8,15:00:00,-32.9839917,19.3514533
2014/4/8,18:00:00,-32.9846683,19.3510733
2014/4/8,21:00:00,-32.9842283,19.3408150
2014/4/9,00:00:00,-32.9676633,19.3354250
2014/4/9,03:00:00,-32.9610433,19.3346200
2014/4/9,06:00:00,-32.9441800,19.3506983
2014/4/9,09:00:00,-32.9522867,19.3555383
2014/4/9,15:00:00,-32.9495883,19.3524050
2014/4/9,21:00:00,-32.9496783,19.3464000
2014/4/10,00:00:00,-32.9496667,19.3464217
2014/4/10,03:00:00,-32.9410283,19.3576933
2014/4/10,06:00:00,-32.9412100,19.3737550
2014/4/10,09:00:00,-32.9412183,19.3737233
2014/4/10,12:00:00,-32.9412300,19.3736983
2014/4/10,15:00:00,-32.9411833,19.3737400
2014/4/10,18:00:00,-32.9420300,19.3838733
2014/4/10,21:00:00,-32.9431633,19.3938517
2014/4/11,00:00:00,-32.9644667,19.4089450
2014/4/11,03:00:00,-32.9575783,19.4257367
2014/4/11,06:00:00,-32.9565200,19.4318983
2014/4/11,09:00:00,-32.9565117,19.4317683
2014/4/11,18:00:00,-32.9528533,19.4311800
2014/4/11,21:00:00,-32.9568950,19.4322483
2014/4/12,00:00:00,-32.9565433,19.4318667
2014/4/12,03:00:00,-32.9565467,19.4318550
2014/4/12,09:00:00,-32.9564633,19.4318000
2014/4/12,12:00:00,-32.9564700,19.4317967
2014/4/12,18:00:00,-32.9496233,19.4344733
2014/4/12,21:00:00,-32.9518317,19.4324733
2014/4/13,00:00:00,-32.9409367,19.4370300
2014/4/13,03:00:00,-32.9146117,19.4440500
2014/4/13,06:00:00,-32.8915550,19.4424083
2014/4/13,09:00:00,-32.8826317,19.4464633
2014/4/13,15:00:00,-32.8827950,19.4463017
2014/4/13,18:00:00,-32.8826083,19.4463850
2014/4/13,21:00:00,-32.8639883,19.4383233
2014/4/14,00:00:00,-32.8590267,19.4373817
2014/4/14,03:00:00,-32.8486367,19.4366283
2014/4/14,06:00:00,-32.8341217,19.4320717
2014/4/14,09:00:00,-32.8276900,19.4350167
2014/4/14,12:00:00,-32.8278033,19.4349050
2014/4/14,18:00:00,-32.8253350,19.4337550
2014/4/14,21:00:00,-32.8110000,19.4397683
2014/4/15,00:00:00,-32.8032150,19.4362583
2014/4/15,03:00:00,-32.7866600,19.4209400
2014/4/15,06:00:00,-32.7495400,19.4119867
2014/4/15,09:00:00,-32.7496267,19.4119683
2014/4/15,12:00:00,-32.7499450,19.4125083
2014/4/15,15:00:00,-32.7499317,19.4127133
2014/4/15,18:00:00,-32.7387817,19.4050233
2014/4/15,21:00:00,-32.7173183,19.4135367
2014/4/16,00:00:00,-32.7124350,19.4088933
2014/4/16,03:00:00,-32.7119167,19.3990383
2014/4/16,06:00:00,-32.7154367,19.3958250
2014/4/16,09:00:00,-32.7138367,19.3915233
2014/4/16,12:00:00,-32.7138383,19.3914917
2014/4/16,18:00:00,-32.7208167,19.3831817
2014/4/16,21:00:00,-32.7400533,19.3663200
2014/4/17,00:00:00,-32.7525800,19.3671500
2014/4/17,03:00:00,-32.7600767,19.3731650
2014/4/17,06:00:00,-32.7771950,19.3879817
2014/4/17,09:00:00,-32.7917650,19.4118717
2014/4/17,12:00:00,-32.7917100,19.4118917
2014/4/17,15:00:00,-32.7917333,19.4118033
2014/4/17,18:00:00,-32.7942233,19.4201800
2014/4/17,21:00:00,-32.8013467,19.4251067
2014/4/18,00:00:00,-32.8022067,19.4269067
2014/4/18,03:00:00,-32.8022600,19.4266767
2014/4/18,06:00:00,-32.8222783,19.4320000
2014/4/18,09:00:00,-32.8312833,19.4346750
2014/4/18,12:00:00,-32.8312150,19.4347167
2014/4/18,15:00:00,-32.8311800,19.4346483
2014/4/18,18:00:00,-32.8320817,19.4405683
2014/4/18,21:00:00,-32.8531550,19.4390150
2014/4/19,00:00:00,-32.8785650,19.4443067
2014/4/19,03:00:00,-32.8786767,19.4439650
2014/4/19,06:00:00,-32.8820017,19.4476033
2014/4/19,18:00:00,-32.8829283,19.4477633
2014/4/19,21:00:00,-32.8831683,19.4477467
2014/4/20,00:00:00,-32.8830133,19.4478100
2014/4/20,03:00:00,-32.8831183,19.4478200
2014/4/20,09:00:00,-32.8829383,19.4471717
2014/4/20,12:00:00,-32.8829050,19.4474250
2014/4/20,15:00:00,-32.8831150,19.4471717
2014/4/20,18:00:00,-32.8829217,19.4473667
2014/4/20,21:00:00,-32.8829767,19.4470200
2014/4/21,03:00:00,-32.8830150,19.4472650
2014/4/21,06:00:00,-32.8829200,19.4472800
2014/4/21,09:00:00,-32.8830317,19.4468867
2014/4/21,18:00:00,-32.8827500,19.4473783
2014/4/21,21:00:00,-32.8894800,19.4674717
2014/4/22,00:00:00,-32.8971633,19.4776917
2014/4/22,03:00:00,-32.8974883,19.4776383
2014/4/22,06:00:00,-32.8970333,19.4790183
2014/4/22,09:00:00,-32.8972867,19.4788700
2014/4/22,12:00:00,-32.8970867,19.4787867
2014/4/22,15:00:00,-32.8971300,19.4789167
2014/4/22,18:00:00,-32.8971717,19.4788133
2014/4/22,21:00:00,-32.8972350,19.4787983
2014/4/23,00:00:00,-32.8970850,19.4782883
2014/4/23,03:00:00,-32.9008950,19.4863117
2014/4/23,06:00:00,-32.9063917,19.4833417
2014/4/23,09:00:00,-32.9066817,19.4827317
2014/4/23,12:00:00,-32.9065850,19.4832133
2014/4/23,15:00:00,-32.9063367,19.4839983
2014/4/23,18:00:00,-32.9059200,19.4856817
2014/4/23,21:00:00,-32.9079167,19.4848417
2014/4/24,00:00:00,-32.9066217,19.4828917
2014/4/24,03:00:00,-32.9066017,19.4831033
2014/4/24,06:00:00,-32.9065717,19.4830833
2014/4/24,09:00:00,-32.9065683,19.4831233
2014/4/24,12:00:00,-32.9066200,19.4831317
2014/4/24,15:00:00,-32.9066750,19.4829400
2014/4/24,18:00:00,-32.9065233,19.4832317
2014/4/24,21:00:00,-32.9064850,19.4832500
2014/4/25,00:00:00,-32.9065017,19.4832600
2014/4/25,03:00:00,-32.9086433,19.4873450
2014/4/25,06:00:00,-32.9089400,19.4879950
2014/4/25,09:00:00,-32.9091033,19.4878800
2014/4/25,12:00:00,-32.9107367,19.4886033
2014/4/25,15:00:00,-32.9104883,19.4885083
2014/4/25,18:00:00,-32.9111183,19.4903650
2014/4/25,21:00:00,-32.9246217,19.4988300
2014/4/26,00:00:00,-32.9565650,19.4836867
2014/4/26,03:00:00,-32.9826883,19.4698767
2014/4/26,06:00:00,-32.9958650,19.4622683
2014/4/26,09:00:00,-33.0073400,19.4552067
2014/4/26,15:00:00,-33.0075117,19.4550117
2014/4/26,18:00:00,-33.0071817,19.4583483
2014/4/26,21:00:00,-33.0092633,19.4338467
2014/4/27,03:00:00,-33.0260483,19.3945333
2014/4/27,06:00:00,-33.0253283,19.3935350
2014/4/27,09:00:00,-33.0265600,19.3926150
2014/4/27,12:00:00,-33.0266283,19.3926100
2014/4/27,15:00:00,-33.0266000,19.3926050
2014/4/27,18:00:00,-33.0265333,19.3926617
2014/4/27,21:00:00,-33.0248917,19.3709433
2014/4/28,00:00:00,-33.0255950,19.3619833
2014/4/28,03:00:00,-33.0253067,19.3542917
2014/4/28,06:00:00,-33.0341950,19.3392333
2014/4/28,09:00:00,-33.0352783,19.3420417
2014/4/28,12:00:00,-33.0355283,19.3421450
2014/4/28,15:00:00,-33.0354233,19.3421017
2014/4/28,18:00:00,-33.0354700,19.3421217
2014/4/28,21:00:00,-33.0511083,19.3435983
2014/4/29,00:00:00,-33.0582750,19.3442467
2014/4/29,03:00:00,-33.0614267,19.3450350
2014/4/29,06:00:00,-33.0613850,19.3452067
2014/4/29,09:00:00,-33.0578683,19.3648067
2014/4/29,12:00:00,-33.0579850,19.3648417
2014/4/29,15:00:00,-33.0579900,19.3648067
2014/4/29,18:00:00,-33.0586233,19.3656883
2014/4/29,21:00:00,-33.0812217,19.3711517
2014/4/30,00:00:00,-33.0881800,19.3771667
2014/4/30,03:00:00,-33.1069333,19.3870583
2014/4/30,06:00:00,-33.1015783,19.3812333
2014/4/30,09:00:00,-33.0996883,19.3785867
2014/4/30,12:00:00,-33.0996283,19.3786600
2014/4/30,15:00:00,-33.0995250,19.3786733
2014/4/30,18:00:00,-33.0992833,19.3789917
2014/4/30,21:00:00,-33.1141950,19.3576683
2014/5/1,00:00:00,-33.1328267,19.3456567
2014/5/1,03:00:00,-33.1567750,19.3712067
2014/5/1,06:00:00,-33.1643983,19.3781200
2014/5/1,09:00:00,-33.1764167,19.3832317
2014/5/1,12:00:00,-33.1764033,19.3832267
2014/5/1,15:00:00,-33.1763750,19.3832483
2014/5/1,18:00:00,-33.1759650,19.3834283
2014/5/1,21:00:00,-33.1779417,19.3785867
2014/5/2,00:00:00,-33.1858333,19.3593783
2014/5/2,03:00:00,-33.1964400,19.3462050
2014/5/2,06:00:00,-33.1963267,19.3462950
2014/5/2,09:00:00,-33.2060267,19.3491967
